PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,New Jersey,2016,46,X,2.72173,X,X,X,X,X,X,433,24,15909
States,New Mexico,2016,46,X,1.29748,X,X,X,X,X,X,152,27,11715
States,New York,2016,46,X,1.12103,X,X,X,X,X,X,182,70,16235
States,North Carolina,2016,46,X,1.57954,X,X,X,X,X,X,265,45,16777
States,North Dakota,2016,46,X,0.373134,X,X,X,X,X,X,6,9,1608
States,Ohio,2016,46,X,0.724849,X,X,X,X,X,X,149,70,20556
States,Oklahoma,2016,46,X,3.37127,X,X,X,X,X,X,157,19,4657
States,Oregon,2016,46,X,0.773422,X,X,X,X,X,X,44,20,5689
States,Pennsylvania,2016,46,X,1.24774,X,X,X,X,X,X,186,56,14907
States,Rhode Island,2016,46,X,0.331994,X,X,X,X,X,X,19,17,5723
States,South Carolina,2016,46,X,1.82691,X,X,X,X,X,X,118,14,6459
States,South Dakota,2016,46,X,1.37518,X,X,X,X,X,X,117,34,8508
States,Tennessee,2016,46,X,2.15979,X,X,X,X,X,X,226,52,10464
States,Texas,2016,46,X,2.24903,X,X,X,X,X,X,673,116,29924
States,Utah,2016,46,X,0.979074,X,X,X,X,X,X,233,40,23798
States,Vermont,2016,46,X,0.30843,X,X,X,X,X,X,9,10,2918
States,Virginia,2016,46,X,2.05058,X,X,X,X,X,X,1895,142,92413
States,Washington,2016,46,X,0.57959,X,X,X,X,X,X,28,47,4831
States,West Virginia,2016,46,X,0.997899,X,X,X,X,X,X,152,46,15232
States,Wisconsin,2016,46,X,0.976864,X,X,X,X,X,X,38,23,3890
States,Wyoming,2016,46,X,0.520587,X,X,X,X,X,X,22,23,4226
States,Puerto Rico,2016,46,X,7.61353,X,X,X,X,X,X,394,9,5175
States,Virgin Islands,2016,46,X,4.72813,X,X,X,X,X,X,20,1,423
States,New York City,2016,46,X,2.09269,X,X,X,X,X,X,2143,76,102404
States,Alabama,2016,47,X,2.62077,X,X,X,X,X,X,134,23,5113
States,Alaska,2016,47,X,1.00077,X,X,X,X,X,X,13,6,1299
States,Arizona,2016,47,X,1.31857,X,X,X,X,X,X,218,46,16533
States,Arkansas,2016,47,X,1.63339,X,X,X,X,X,X,45,12,2755
States,California,2016,47,X,2.14459,X,X,X,X,X,X,865,133,40334
States,Colorado,2016,47,X,0.695581,X,X,X,X,X,X,17,4,2444
States,Connecticut,2016,47,X,1.8245,X,X,X,X,X,X,42,19,2302
States,Delaware,2016,47,X,0.0496032,X,X,X,X,X,X,1,13,2016
States,District of Columbia,2016,47,X,6.54804,X,X,X,X,X,X,92,2,1405
States,Florida,2016,47,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,47,X,3.05187,X,X,X,X,X,X,1505,56,49314
States,Hawaii,2016,47,X,2.3084,X,X,X,X,X,X,25,16,1083
States,Idaho,2016,47,X,0.75643,X,X,X,X,X,X,10,7,1322
States,Illinois,2016,47,X,1.92035,X,X,X,X,X,X,744,77,38743
States,Indiana,2016,47,X,0.934816,X,X,X,X,X,X,37,26,3958
States,Iowa,2016,47,X,0.578406,X,X,X,X,X,X,9,11,1556
States,Kansas,2016,47,X,1.95375,X,X,X,X,X,X,98,31,5016
States,Kentucky,2016,47,X,0.880479,X,X,X,X,X,X,181,31,20557
States,Louisiana,2016,47,X,2.21298,X,X,X,X,X,X,1032,90,46634
States,Maine,2016,47,X,0.721925,X,X,X,X,X,X,27,29,3740
States,Maryland,2016,47,X,1.65076,X,X,X,X,X,X,109,42,6603
States,Massachusetts,2016,47,X,0.847225,X,X,X,X,X,X,185,48,21836
States,Michigan,2016,47,X,1.52157,X,X,X,X,X,X,266,72,17482
States,Minnesota,2016,47,X,1.0981,X,X,X,X,X,X,60,22,5464
States,Mississippi,2016,47,X,3.59271,X,X,X,X,X,X,603,51,16784
States,Missouri,2016,47,X,1.84358,X,X,X,X,X,X,99,20,5370
States,Montana,2016,47,X,0.15273,X,X,X,X,X,X,4,9,2619
States,Nebraska,2016,47,X,0.572246,X,X,X,X,X,X,12,14,2097
States,Nevada,2016,47,X,1.18386,X,X,X,X,X,X,198,37,16725
States,New Hampshire,2016,47,X,0.356506,X,X,X,X,X,X,10,21,2805
States,New Jersey,2016,47,X,3.31243,X,X,X,X,X,X,470,23,14189
States,New Mexico,2016,47,X,1.3935,X,X,X,X,X,X,130,27,9329
States,New York,2016,47,X,1.74806,X,X,X,X,X,X,194,72,11098
States,North Carolina,2016,47,X,1.95726,X,X,X,X,X,X,218,47,11138
States,North Dakota,2016,47,X,0.475285,X,X,X,X,X,X,5,7,1052
States,Ohio,2016,47,X,0.797301,X,X,X,X,X,X,104,66,13044
States,Oklahoma,2016,47,X,3.04288,X,X,X,X,X,X,110,22,3615
States,Oregon,2016,47,X,1.02576,X,X,X,X,X,X,45,20,4387
States,Pennsylvania,2016,47,X,1.39111,X,X,X,X,X,X,139,56,9992
States,Rhode Island,2016,47,X,0.299222,X,X,X,X,X,X,10,17,3342
States,South Carolina,2016,47,X,2.39391,X,X,X,X,X,X,110,14,4595
States,South Dakota,2016,47,X,1.2646,X,X,X,X,X,X,92,34,7275
States,Tennessee,2016,47,X,3.23104,X,X,X,X,X,X,239,54,7397
States,Texas,2016,47,X,2.59299,X,X,X,X,X,X,550,114,21211
States,Utah,2016,47,X,1.15142,X,X,X,X,X,X,245,41,21278
States,Vermont,2016,47,X,0.500751,X,X,X,X,X,X,10,10,1997
States,Virginia,2016,47,X,2.29704,X,X,X,X,X,X,1995,140,86851
States,Washington,2016,47,X,0.7109,X,X,X,X,X,X,21,47,2954
States,West Virginia,2016,47,X,1.12828,X,X,X,X,X,X,119,47,10547
States,Wisconsin,2016,47,X,0.886824,X,X,X,X,X,X,21,21,2368
States,Wyoming,2016,47,X,0.654002,X,X,X,X,X,X,21,23,3211
States,Puerto Rico,2016,47,X,9.97278,X,X,X,X,X,X,403,8,4041
States,Virgin Islands,2016,47,X,7.63359,X,X,X,X,X,X,30,1,393
States,New York City,2016,47,X,2.40664,X,X,X,X,X,X,2124,80,88256
States,Alabama,2016,48,X,2.69573,X,X,X,X,X,X,209,25,7753
States,Alaska,2016,48,X,1.10894,X,X,X,X,X,X,17,6,1533
States,Arizona,2016,48,X,1.35026,X,X,X,X,X,X,333,45,24662
States,Arkansas,2016,48,X,1.32763,X,X,X,X,X,X,59,13,4444
States,California,2016,48,X,2.00773,X,X,X,X,X,X,1091,132,54340
States,Colorado,2016,48,X,1.66047,X,X,X,X,X,X,67,7,4035
States,Connecticut,2016,48,X,1.65078,X,X,X,X,X,X,71,17,4301
States,Delaware,2016,48,X,0.0350018,X,X,X,X,X,X,1,13,2857
States,District of Columbia,2016,48,X,6.7311,X,X,X,X,X,X,195,2,2897
States,Florida,2016,48,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,48,X,2.68346,X,X,X,X,X,X,1538,56,57314
States,Hawaii,2016,48,X,2.08473,X,X,X,X,X,X,31,16,1487
States,Idaho,2016,48,X,1.00264,X,X,X,X,X,X,19,5,1895
States,Illinois,2016,48,X,1.75686,X,X,X,X,X,X,860,80,48951
States,Indiana,2016,48,X,0.93838,X,X,X,X,X,X,60,27,6394
States,Iowa,2016,48,X,0.607287,X,X,X,X,X,X,27,11,4446
States,Kansas,2016,48,X,1.60483,X,X,X,X,X,X,125,32,7789
States,Kentucky,2016,48,X,1.39493,X,X,X,X,X,X,356,29,25521
States,Louisiana,2016,48,X,2.33506,X,X,X,X,X,X,1071,93,45866
States,Maine,2016,48,X,0.81557,X,X,X,X,X,X,44,29,5395
States,Maryland,2016,48,X,1.12648,X,X,X,X,X,X,114,42,10120
States,Massachusetts,2016,48,X,0.691585,X,X,X,X,X,X,220,44,31811
States,Michigan,2016,48,X,1.08338,X,X,X,X,X,X,267,72,24645
States,Minnesota,2016,48,X,1.52593,X,X,X,X,X,X,118,22,7733
States,Mississippi,2016,48,X,3.05013,X,X,X,X,X,X,536,45,17573
States,Missouri,2016,48,X,1.87003,X,X,X,X,X,X,141,20,7540
States,Montana,2016,48,X,0.0269251,X,X,X,X,X,X,1,9,3714
States,Nebraska,2016,48,X,0.796266,X,X,X,X,X,X,29,15,3642
States,Nevada,2016,48,X,1.28977,X,X,X,X,X,X,240,36,18608
States,New Hampshire,2016,48,X,0.299057,X,X,X,X,X,X,13,21,4347
States,New Jersey,2016,48,X,2.95628,X,X,X,X,X,X,501,24,16947
States,New Mexico,2016,48,X,1.35644,X,X,X,X,X,X,155,27,11427
States,New York,2016,48,X,1.62637,X,X,X,X,X,X,261,71,16048
States,North Carolina,2016,48,X,1.61309,X,X,X,X,X,X,280,48,17358
States,North Dakota,2016,48,X,0.654664,X,X,X,X,X,X,4,5,611
States,Ohio,2016,48,X,0.951723,X,X,X,X,X,X,193,70,20279
States,Oklahoma,2016,48,X,3.21187,X,X,X,X,X,X,171,22,5324
States,Oregon,2016,48,X,1.01609,X,X,X,X,X,X,60,20,5905
States,Pennsylvania,2016,48,X,1.12638,X,X,X,X,X,X,173,58,15359
States,Rhode Island,2016,48,X,0.337648,X,X,X,X,X,X,18,17,5331
States,South Carolina,2016,48,X,2.51108,X,X,X,X,X,X,170,16,6770
States,South Dakota,2016,48,X,1.25928,X,X,X,X,X,X,112,34,8894
States,Tennessee,2016,48,X,2.32558,X,X,X,X,X,X,243,55,10449
States,Texas,2016,48,X,2.49507,X,X,X,X,X,X,696,112,27895
States,Utah,2016,48,X,1.3005,X,X,X,X,X,X,320,40,24606
States,Vermont,2016,48,X,0.616861,X,X,X,X,X,X,18,10,2918
States,Virginia,2016,48,X,2.15431,X,X,X,X,X,X,1995,137,92605
States,Washington,2016,48,X,0.59952,X,X,X,X,X,X,30,47,5004
States,West Virginia,2016,48,X,0.952956,X,X,X,X,X,X,142,44,14901
States,Wisconsin,2016,48,X,1.07108,X,X,X,X,X,X,44,23,4108
States,Wyoming,2016,48,X,0.369565,X,X,X,X,X,X,17,24,4600
States,Puerto Rico,2016,48,X,10.7746,X,X,X,X,X,X,466,8,4325
States,Virgin Islands,2016,48,X,3.26633,X,X,X,X,X,X,26,2,796
States,New York City,2016,48,X,2.40428,X,X,X,X,X,X,2464,70,102484
States,Alabama,2016,49,X,2.65332,X,X,X,X,X,X,212,25,7990
States,Alaska,2016,49,X,0.70373,X,X,X,X,X,X,10,6,1421
States,Arizona,2016,49,X,1.67818,X,X,X,X,X,X,396,47,23597
States,Arkansas,2016,49,X,1.31547,X,X,X,X,X,X,54,11,4105
States,California,2016,49,X,2.07484,X,X,X,X,X,X,1114,133,53691
States,Colorado,2016,49,X,1.25899,X,X,X,X,X,X,49,7,3892
States,Connecticut,2016,49,X,1.63164,X,X,X,X,X,X,66,16,4045
States,Delaware,2016,49,X,0.177179,X,X,X,X,X,X,5,13,2822
States,District of Columbia,2016,49,X,5.18868,X,X,X,X,X,X,154,2,2968
States,Florida,2016,49,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,49,X,2.82757,X,X,X,X,X,X,1486,53,52554
States,Hawaii,2016,49,X,2.86104,X,X,X,X,X,X,42,16,1468
States,Idaho,2016,49,X,0.691358,X,X,X,X,X,X,14,8,2025
States,Illinois,2016,49,X,1.89146,X,X,X,X,X,X,894,81,47265
States,Indiana,2016,49,X,1.26388,X,X,X,X,X,X,74,27,5855
States,Iowa,2016,49,X,0.385757,X,X,X,X,X,X,13,10,3370
States,Kansas,2016,49,X,1.53499,X,X,X,X,X,X,102,30,6645
States,Kentucky,2016,49,X,0.709875,X,X,X,X,X,X,169,31,23807
States,Louisiana,2016,49,X,2.41573,X,X,X,X,X,X,1161,100,48060
States,Maine,2016,49,X,0.773196,X,X,X,X,X,X,42,28,5432
States,Maryland,2016,49,X,1.08942,X,X,X,X,X,X,101,41,9271
States,Massachusetts,2016,49,X,0.871126,X,X,X,X,X,X,267,44,30650
States,Michigan,2016,49,X,1.86207,X,X,X,X,X,X,388,71,20837
States,Minnesota,2016,49,X,1.10247,X,X,X,X,X,X,78,22,7075
States,Mississippi,2016,49,X,2.79641,X,X,X,X,X,X,442,46,15806
States,Missouri,2016,49,X,1.66839,X,X,X,X,X,X,113,19,6773
States,Montana,2016,49,X,0.12987,X,X,X,X,X,X,4,8,3080
States,Nebraska,2016,49,X,0.466708,X,X,X,X,X,X,15,13,3214
States,Nevada,2016,49,X,1.9248,X,X,X,X,X,X,323,34,16781
States,New Hampshire,2016,49,X,0.333847,X,X,X,X,X,X,13,20,3894
States,New Jersey,2016,49,X,3.02365,X,X,X,X,X,X,496,24,16404
States,New Mexico,2016,49,X,1.46254,X,X,X,X,X,X,163,27,11145
States,New York,2016,49,X,1.45618,X,X,X,X,X,X,223,70,15314
States,North Carolina,2016,49,X,1.53331,X,X,X,X,X,X,252,50,16435
States,North Dakota,2016,49,X,1.26812,X,X,X,X,X,X,7,6,552
States,Ohio,2016,49,X,1.02509,X,X,X,X,X,X,201,70,19608
States,Oklahoma,2016,49,X,3.42868,X,X,X,X,X,X,175,23,5104
States,Oregon,2016,49,X,1.07239,X,X,X,X,X,X,52,18,4849
States,Pennsylvania,2016,49,X,1.46324,X,X,X,X,X,X,208,59,14215
States,Rhode Island,2016,49,X,0.328887,X,X,X,X,X,X,18,17,5473
States,South Carolina,2016,49,X,1.87075,X,X,X,X,X,X,110,14,5880
States,South Dakota,2016,49,X,0.993339,X,X,X,X,X,X,85,34,8557
States,Tennessee,2016,49,X,2.44096,X,X,X,X,X,X,246,56,10078
States,Texas,2016,49,X,3.06871,X,X,X,X,X,X,816,113,26591
States,Utah,2016,49,X,1.37566,X,X,X,X,X,X,335,41,24352
States,Vermont,2016,49,X,0.401875,X,X,X,X,X,X,12,10,2986
States,Virginia,2016,49,X,2.22633,X,X,X,X,X,X,2012,142,90373
States,Washington,2016,49,X,0.528493,X,X,X,X,X,X,23,38,4352
States,West Virginia,2016,49,X,1.19682,X,X,X,X,X,X,173,46,14455
States,Wisconsin,2016,49,X,1.49144,X,X,X,X,X,X,61,24,4090
States,Wyoming,2016,49,X,0.762631,X,X,X,X,X,X,32,24,4196
States,Puerto Rico,2016,49,X,11.2342,X,X,X,X,X,X,507,8,4513
States,Virgin Islands,2016,49,X,1.99734,X,X,X,X,X,X,15,2,751
States,New York City,2016,49,X,2.66627,X,X,X,X,X,X,2779,83,104228
States,Alabama,2016,50,X,3.84472,X,X,X,X,X,X,310,26,8063
States,Alaska,2016,50,X,0.683995,X,X,X,X,X,X,10,6,1462
States,Arizona,2016,50,X,2.02974,X,X,X,X,X,X,550,54,27097
States,Arkansas,2016,50,X,1.95973,X,X,X,X,X,X,73,12,3725
States,California,2016,50,X,2.37525,X,X,X,X,X,X,1190,124,50100
States,Colorado,2016,50,X,1.4232,X,X,X,X,X,X,53,7,3724
States,Connecticut,2016,50,X,1.73439,X,X,X,X,X,X,70,21,4036
States,Delaware,2016,50,X,0.145826,X,X,X,X,X,X,4,13,2743
States,District of Columbia,2016,50,X,7.7642,X,X,X,X,X,X,216,2,2782
States,Florida,2016,50,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,50,X,3.15559,X,X,X,X,X,X,1544,55,48929
States,Hawaii,2016,50,X,3.72263,X,X,X,X,X,X,51,16,1370
States,Idaho,2016,50,X,1.38484,X,X,X,X,X,X,19,7,1372
States,Illinois,2016,50,X,2.09658,X,X,X,X,X,X,943,78,44978
States,Indiana,2016,50,X,1.55739,X,X,X,X,X,X,81,27,5201
States,Iowa,2016,50,X,0.363942,X,X,X,X,X,X,13,11,3572
States,Kansas,2016,50,X,1.52184,X,X,X,X,X,X,100,30,6571
States,Kentucky,2016,50,X,1.04621,X,X,X,X,X,X,211,30,20168
States,Louisiana,2016,50,X,2.68997,X,X,X,X,X,X,1302,97,48402
States,Maine,2016,50,X,0.57398,X,X,X,X,X,X,27,28,4704
States,Maryland,2016,50,X,1.35029,X,X,X,X,X,X,120,41,8887
States,Massachusetts,2016,50,X,1.01981,X,X,X,X,X,X,313,45,30692
States,Michigan,2016,50,X,1.7306,X,X,X,X,X,X,365,75,21091
States,Minnesota,2016,50,X,1.18233,X,X,X,X,X,X,76,21,6428
States,Mississippi,2016,50,X,3.57419,X,X,X,X,X,X,554,44,15500
States,Missouri,2016,50,X,1.85009,X,X,X,X,X,X,136,20,7351
States,Montana,2016,50,X,0.196271,X,X,X,X,X,X,6,8,3057
States,Nebraska,2016,50,X,0.498287,X,X,X,X,X,X,16,12,3211
States,Nevada,2016,50,X,1.45363,X,X,X,X,X,X,266,35,18299
States,New Hampshire,2016,50,X,0.463679,X,X,X,X,X,X,18,20,3882
States,New Jersey,2016,50,X,3.67201,X,X,X,X,X,X,575,25,15659
States,New Mexico,2016,50,X,1.71569,X,X,X,X,X,X,175,25,10200
States,New York,2016,50,X,1.47612,X,X,X,X,X,X,208,69,14091
States,North Carolina,2016,50,X,2.16034,X,X,X,X,X,X,294,47,13609
States,North Dakota,2016,50,X,0,X,X,X,X,X,X,0,5,534
States,Ohio,2016,50,X,1.28297,X,X,X,X,X,X,233,68,18161
States,Oklahoma,2016,50,X,5.09349,X,X,X,X,X,X,237,21,4653
States,Oregon,2016,50,X,2.19922,X,X,X,X,X,X,102,19,4638
States,Pennsylvania,2016,50,X,1.83919,X,X,X,X,X,X,234,58,12723
States,Rhode Island,2016,50,X,0.526118,X,X,X,X,X,X,28,17,5322
States,South Carolina,2016,50,X,2.67559,X,X,X,X,X,X,144,14,5382
States,South Dakota,2016,50,X,1.05459,X,X,X,X,X,X,85,34,8060
States,Tennessee,2016,50,X,2.26017,X,X,X,X,X,X,180,53,7964
States,Texas,2016,50,X,3.41272,X,X,X,X,X,X,887,111,25991
States,Utah,2016,50,X,1.8372,X,X,X,X,X,X,332,40,18071
States,Vermont,2016,50,X,0.562852,X,X,X,X,X,X,15,10,2665
States,Virginia,2016,50,X,2.31392,X,X,X,X,X,X,2072,139,89545
States,Washington,2016,50,X,1.35041,X,X,X,X,X,X,58,46,4295
States,West Virginia,2016,50,X,1.32006,X,X,X,X,X,X,175,43,13257
States,Wisconsin,2016,50,X,0.935866,X,X,X,X,X,X,34,24,3633
States,Wyoming,2016,50,X,1.34497,X,X,X,X,X,X,57,24,4238
States,Puerto Rico,2016,50,X,9.98654,X,X,X,X,X,X,445,8,4456
States,Virgin Islands,2016,50,X,2.5788,X,X,X,X,X,X,18,2,698
States,New York City,2016,50,X,2.99057,X,X,X,X,X,X,3020,81,100984
States,Alabama,2016,51,X,4.96494,X,X,X,X,X,X,347,25,6989
States,Alaska,2016,51,X,1.27688,X,X,X,X,X,X,19,6,1488
States,Arizona,2016,51,X,2.49073,X,X,X,X,X,X,591,54,23728
States,Arkansas,2016,51,X,1.61128,X,X,X,X,X,X,48,12,2979
States,California,2016,51,X,2.87829,X,X,X,X,X,X,1233,122,42838
States,Colorado,2016,51,X,1.74142,X,X,X,X,X,X,66,6,3790
States,Connecticut,2016,51,X,1.80426,X,X,X,X,X,X,33,17,1829
States,Delaware,2016,51,X,0.0785855,X,X,X,X,X,X,2,13,2545
States,District of Columbia,2016,51,X,8.41715,X,X,X,X,X,X,159,2,1889
States,Florida,2016,51,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,51,X,4.19486,X,X,X,X,X,X,1928,55,45961
States,Hawaii,2016,51,X,2.86885,X,X,X,X,X,X,28,15,976
States,Idaho,2016,51,X,1.21255,X,X,X,X,X,X,17,7,1402
States,Illinois,2016,51,X,2.30118,X,X,X,X,X,X,978,81,42500
States,Indiana,2016,51,X,1.45357,X,X,X,X,X,X,49,25,3371
States,Iowa,2016,51,X,0.637233,X,X,X,X,X,X,14,12,2197
States,Kansas,2016,51,X,2.37844,X,X,X,X,X,X,135,29,5676
States,Kentucky,2016,51,X,3.76962,X,X,X,X,X,X,413,29,10956
States,Louisiana,2016,51,X,3.30251,X,X,X,X,X,X,1618,102,48993
States,Maine,2016,51,X,0.692119,X,X,X,X,X,X,31,28,4479
States,Maryland,2016,51,X,1.75352,X,X,X,X,X,X,142,41,8098
States,Massachusetts,2016,51,X,1.1781,X,X,X,X,X,X,340,45,28860
States,Michigan,2016,51,X,2.12636,X,X,X,X,X,X,348,73,16366
States,Minnesota,2016,51,X,2.19521,X,X,X,X,X,X,121,20,5512
States,Mississippi,2016,51,X,4.79193,X,X,X,X,X,X,722,45,15067
States,Missouri,2016,51,X,2.28994,X,X,X,X,X,X,127,19,5546
States,Montana,2016,51,X,0.565171,X,X,X,X,X,X,16,9,2831
States,Nebraska,2016,51,X,0.942737,X,X,X,X,X,X,27,13,2864
States,Nevada,2016,51,X,1.70873,X,X,X,X,X,X,283,35,16562
States,New Hampshire,2016,51,X,0.563222,X,X,X,X,X,X,20,21,3551
States,New Jersey,2016,51,X,4.21506,X,X,X,X,X,X,646,24,15326
States,New Mexico,2016,51,X,2.06947,X,X,X,X,X,X,199,25,9616
States,New York,2016,51,X,3.14039,X,X,X,X,X,X,389,68,12387
States,North Carolina,2016,51,X,2.96854,X,X,X,X,X,X,268,44,9028
States,North Dakota,2016,51,X,2.92887,X,X,X,X,X,X,14,4,478
States,Ohio,2016,51,X,1.28987,X,X,X,X,X,X,201,70,15583
States,Oklahoma,2016,51,X,4.39372,X,X,X,X,X,X,179,20,4074
States,Oregon,2016,51,X,2.32236,X,X,X,X,X,X,67,12,2885
States,Pennsylvania,2016,51,X,1.94061,X,X,X,X,X,X,215,57,11079
States,Rhode Island,2016,51,X,0.450212,X,X,X,X,X,X,17,16,3776
States,South Carolina,2016,51,X,2.12046,X,X,X,X,X,X,119,15,5612
States,South Dakota,2016,51,X,1.35915,X,X,X,X,X,X,113,34,8314
States,Tennessee,2016,51,X,2.87308,X,X,X,X,X,X,206,51,7170
States,Texas,2016,51,X,4.10321,X,X,X,X,X,X,951,108,23177
States,Utah,2016,51,X,3.2999,X,X,X,X,X,X,408,32,12364
States,Vermont,2016,51,X,0.958606,X,X,X,X,X,X,22,9,2295
States,Virginia,2016,51,X,2.89868,X,X,X,X,X,X,2552,141,88040
States,Washington,2016,51,X,2.45626,X,X,X,X,X,X,73,46,2972
States,West Virginia,2016,51,X,1.49617,X,X,X,X,X,X,246,45,16442
States,Wisconsin,2016,51,X,1.57013,X,X,X,X,X,X,45,23,2866
States,Wyoming,2016,51,X,1.69361,X,X,X,X,X,X,66,22,3897
States,Puerto Rico,2016,51,X,12.1003,X,X,X,X,X,X,632,9,5223
States,Virgin Islands,2016,51,X,1.04322,X,X,X,X,X,X,7,2,671
States,New York City,2016,51,X,3.70624,X,X,X,X,X,X,3896,86,105120
States,Alabama,2016,52,X,5.47445,X,X,X,X,X,X,345,25,6302
States,Alaska,2016,52,X,1.60226,X,X,X,X,X,X,17,5,1061
States,Arizona,2016,52,X,2.53802,X,X,X,X,X,X,479,53,18873
States,Arkansas,2016,52,X,2.30608,X,X,X,X,X,X,66,12,2862
States,California,2016,52,X,3.52608,X,X,X,X,X,X,1419,128,40243
States,Colorado,2016,52,X,0.52356,X,X,X,X,X,X,2,4,382
States,Connecticut,2016,52,X,2.01806,X,X,X,X,X,X,38,18,1883
States,Delaware,2016,52,X,0.106952,X,X,X,X,X,X,2,13,1870
States,District of Columbia,2016,52,X,8.3007,X,X,X,X,X,X,106,2,1277
States,Florida,2016,52,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,52,X,4.48964,X,X,X,X,X,X,2084,54,46418
States,Hawaii,2016,52,X,3.2967,X,X,X,X,X,X,24,15,728
States,Idaho,2016,52,X,2.698,X,X,X,X,X,X,31,7,1149
States,Illinois,2016,52,X,3.06912,X,X,X,X,X,X,1234,77,40207
States,Indiana,2016,52,X,3.36203,X,X,X,X,X,X,82,24,2439
States,Iowa,2016,52,X,1.43392,X,X,X,X,X,X,23,12,1604
States,Kansas,2016,52,X,2.27661,X,X,X,X,X,X,120,28,5271
States,Kentucky,2016,52,X,4.25743,X,X,X,X,X,X,473,30,11110
States,Louisiana,2016,52,X,3.69227,X,X,X,X,X,X,1938,95,52488
States,Maine,2016,52,X,1.04447,X,X,X,X,X,X,31,28,2968
States,Maryland,2016,52,X,2.41278,X,X,X,X,X,X,148,41,6134
States,Massachusetts,2016,52,X,1.55035,X,X,X,X,X,X,315,44,20318
States,Michigan,2016,52,X,2.35249,X,X,X,X,X,X,366,72,15558
States,Minnesota,2016,52,X,2.33905,X,X,X,X,X,X,105,21,4489
States,Mississippi,2016,52,X,4.07867,X,X,X,X,X,X,730,45,17898
States,Missouri,2016,52,X,4.06755,X,X,X,X,X,X,224,20,5507
States,Montana,2016,52,X,0.229489,X,X,X,X,X,X,4,7,1743
States,Nebraska,2016,52,X,1.00209,X,X,X,X,X,X,24,13,2395
States,Nevada,2016,52,X,2.1243,X,X,X,X,X,X,390,36,18359
States,New Hampshire,2016,52,X,0.219974,X,X,X,X,X,X,5,20,2273
States,New Jersey,2016,52,X,5.77482,X,X,X,X,X,X,894,22,15481
States,New Mexico,2016,52,X,2.0295,X,X,X,X,X,X,183,26,9017
States,New York,2016,52,X,5.42753,X,X,X,X,X,X,537,64,9894
States,North Carolina,2016,52,X,3.41129,X,X,X,X,X,X,194,44,5687
States,North Dakota,2016,52,X,0.358852,X,X,X,X,X,X,3,5,836
States,Ohio,2016,52,X,1.57742,X,X,X,X,X,X,228,62,14454
States,Oklahoma,2016,52,X,6.1,X,X,X,X,X,X,244,21,4000
States,Oregon,2016,52,X,5.786,X,X,X,X,X,X,219,17,3785
States,Pennsylvania,2016,52,X,3.13256,X,X,X,X,X,X,298,56,9513
States,Rhode Island,2016,52,X,0.782998,X,X,X,X,X,X,21,17,2682
States,South Carolina,2016,52,X,4.26055,X,X,X,X,X,X,208,14,4882
States,South Dakota,2016,52,X,1.41151,X,X,X,X,X,X,104,34,7368
States,Tennessee,2016,52,X,3.5409,X,X,X,X,X,X,174,53,4914
States,Texas,2016,52,X,4.32471,X,X,X,X,X,X,960,109,22198
States,Utah,2016,52,X,3.89622,X,X,X,X,X,X,449,31,11524
States,Vermont,2016,52,X,0.964957,X,X,X,X,X,X,19,9,1969
States,Virginia,2016,52,X,3.4293,X,X,X,X,X,X,3203,134,93401
States,Washington,2016,52,X,3.2281,X,X,X,X,X,X,91,46,2819
States,West Virginia,2016,52,X,2.44053,X,X,X,X,X,X,476,45,19504
States,Wisconsin,2016,52,X,1.3245,X,X,X,X,X,X,22,21,1661
States,Wyoming,2016,52,X,1.28665,X,X,X,X,X,X,43,22,3342
States,Puerto Rico,2016,52,X,12.0582,X,X,X,X,X,X,423,7,3508
States,Virgin Islands,2016,52,X,1.40647,X,X,X,X,X,X,10,2,711
States,New York City,2016,52,X,4.75291,X,X,X,X,X,X,4859,65,102232
States,Alabama,2017,1,X,4.38736,X,X,X,X,X,X,275,24,6268
States,Alaska,2017,1,X,0.8519,X,X,X,X,X,X,13,6,1526
States,Arizona,2017,1,X,2.3799,X,X,X,X,X,X,540,55,22690
States,Arkansas,2017,1,X,1.92242,X,X,X,X,X,X,56,12,2913
States,California,2017,1,X,3.2667,X,X,X,X,X,X,1559,133,47724
States,Colorado,2017,1,X,1.89284,X,X,X,X,X,X,65,6,3434
States,Connecticut,2017,1,X,2.85036,X,X,X,X,X,X,48,17,1684
States,Delaware,2017,1,X,0.185014,X,X,X,X,X,X,4,13,2162
States,District of Columbia,2017,1,X,7.84964,X,X,X,X,X,X,142,2,1809
States,Florida,2017,1,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2017,1,X,3.69019,X,X,X,X,X,X,1982,57,53710
